,MovieID,imdbId,tmdbId,title,release_year,original_language,genre,overview,production_companies,keywords,cast,director,poster_url
2895,3120,104114,10411,The Distinguished Gentleman,1992,en,['comedy'],"A Florida con man uses the recent death of the long time Congressman from his district, who he just happens to share a last name with, to get elected to his version of paradise, the U.S. Congress, where the money flows from lobbyists.","['Hollywood Pictures', 'Touchwood Pacific Partners 1']","['businessman', 'greed', 'falling in love', 'bribery', 'political comedy']","['Eddie Murphy', 'Lane Smith', 'Sheryl Lee Ralph', 'Joe Don Baker', 'Victoria Rowell', 'Grant Shaud', 'Kevin McCarthy', 'Charles S. Dutton', 'Victor Rivers', 'Chi McBride']",['Jonathan Lynn'],https://image.tmdb.org/t/p/w500/ny722xPMhsY6JlRmQQjLZs7JP0S.jpg
2896,3121,45877,41462,The Hitch-Hiker,1953,en,"['crime', 'film-noir', 'drama', 'thriller']","Roy and Gilbert's fishing trip takes a terrifying turn when the hitchhiker they pick up turns out to be a sociopath on the run from the law. He's killed before, and he lets the two know that as soon as they're no longer useful, he'll kill again. The two friends plot an escape, but the hitchhiker's peculiar physical affliction, an eye that never closes even when he sleeps, makes it impossible for them to tell when they can make a break for it.",['RKO Radio Pictures'],"['mexico', 'film noir', 'hitchhiker', 'woman director']","[""Edmond O'Brien"", 'Frank Lovejoy', 'William Talman', 'José Torvay', 'Sam Hayes', 'Wendell Niles', 'Jean Del Val', 'Clark Howat', 'Natividad Vacío', 'Larry Hudson']",['Ida Lupino'],https://image.tmdb.org/t/p/w500/9ORvQWC2o0FwIEl6zYU1jw9qH0X.jpg
2897,3122,33021,1718,Santa Fe Trail,1940,en,"['western', 'romance', 'drama']","As a penalty for fighting fellow classmates days before graduating from West Point, J.E.B. Stuart, George Armstrong Custer and four friends are assigned to the 2nd Cavalry, stationed at Fort Leavenworth. While there they aid in the capture and execution of the abolitionist, John Brown following the Battle of Harper's Ferry.",['Warner Bros. Pictures'],"['fight', 'slavery', 'fanatic', 'betrayal', 'gun battle', 'west point', 'santa fe trail', 'abolitionist', 'western expansion', 'friends love same woman', 'railroad construction', 'fictionalized history']","['Errol Flynn', 'Olivia de Havilland', 'Raymond Massey', 'Ronald Reagan', 'Alan Hale', 'William Lundigan', 'Van Heflin', 'Gene Reynolds', ""Henry O'Neill"", ""Guinn 'Big Boy' Williams""]",['Michael Curtiz'],https://image.tmdb.org/t/p/w500/uBtJzonmF9uOFrDXlqQuxTfMwl7.jpg
2898,3123,97717,28604,Lauderdale,1989,en,['comedy'],A nerd and his out-of-control friend chase a dream girl to a beach in Florida.,[],[],"['Janine Lindemulder', 'Darrel Guilbeau', 'Michelle Kemp', 'Jeff Greenman', 'Lara Belmonte', 'Amy Lynn Baxter', 'Renee Shugart', 'Sherrie Rose', 'Ron Jeremy', 'Beano']",['Bill Milling'],https://image.tmdb.org/t/p/w500/A7CjQkE1l7jBVJk5ATVXYutGeel.jpg
2899,3124,160509,15506,Agnes Browne,1999,en,"['drama', 'comedy']","Set in Dublin in 1967, the story of feisty woman, who along with her seven children, learns to cope with adversity after the unexpected death of her husband.","[""Hell's Kitchen""]","['puberty', 'date', 'dublin, ireland', 'best friend', 'woman director']","['Anjelica Huston', ""Marion O'Dwyer"", ""Niall O'Shea"", 'Ciarán Owens', 'Roxanna Nic Liam', 'Carl Power', 'Mark Power', ""Gareth O'Connor"", 'James Lappin', 'Ray Winstone']",['Anjelica Huston'],https://image.tmdb.org/t/p/w500/bgZ0lDvN0W8OLjPki1Me1JhtBrH.jpg
2900,3125,172396,20024,The End of the Affair,1999,en,"['romance', 'drama']","On a rainy London night in 1946, novelist Maurice Bendrix has a chance meeting with Henry Miles, husband of his ex-mistress Sarah, who abruptly ended their affair two years before. Bendrix's obsession with Sarah is rekindled; he succumbs to his own jealousy and arranges to have her followed.",['Columbia Pictures'],"['infidelity', 'london, england', 'jealousy', 'bomb', 'obsession', 'world war ii', 'romance', 'church', 'london blitz', '1940s']","['Ralph Fiennes', 'Julianne Moore', 'Stephen Rea', 'James Bolam', 'Ian Hart', 'Jason Isaacs', 'Deborah Findlay', 'Sam Bould', 'Cyril Shaps', 'Simon Turner']",['Neil Jordan'],https://image.tmdb.org/t/p/w500/xTp5cyp6qG0YTdI4AEz4ytjODOQ.jpg
2901,3126,48034,78256,The End of the Affair,1955,en,"['romance', 'drama']","During the 1940s, Maurice Bendrix, a writer recently discharged from the armed service, falls in love with Sarah Miles, whom he interviews for a book. Sarah is married, but she and Maurice eventually give in to their mutual attraction, leading to an affair that lasts several months. Maurice's jealousy, along with the bombing of London by the Germans, seemingly leads to the end of their relationship. However, the reasons are later revealed to be more complex.","['Coronado Productions', 'Columbia Pictures']","['infidelity', 'london, england', 'based on novel or book', 'world war ii', 'speech', 'star crossed lovers', 'london blitz', 'unfaithful wife']","['Deborah Kerr', 'Van Johnson', 'John Mills', 'Peter Cushing', 'Michael Goodliffe', 'Stephen Murray', 'Charles Goldner', 'Nora Swinburne', 'Frederick Leister', 'Mary Williams']",['Edward Dmytryk'],https://image.tmdb.org/t/p/w500/mDCUvA3xMcLbPP4iJvTTLjAl6Uz.jpg
2902,3127,144715,13787,Holy Smoke,1999,en,"['drama', 'comedy']","While on a journey of discovery in exotic India, beautiful young Ruth Barron falls under the influence of a charismatic religious guru. Her desperate parents then hire PJ Waters, a macho cult de-programmer who confronts Ruth in a remote desert hideaway. But PJ quickly learns that he's met his match in the sexy, intelligent and iron-willed Ruth.","['Jan Chapman Productions', 'Miramax']","['australia', 'adultery', 'jealousy', 'tourist', 'cult', 'racist', 'guru', 'religion', 'brainwashing', 'india', 'woman director', 'indian guru']","['Kate Winslet', 'Harvey Keitel', 'Julie Hamilton', 'Sophie Lee', 'Dan Wyllie', 'Paul Goddard', 'Tim Robertson', 'George Mangos', 'Kerry Walker', 'Leslie Dayman']",['Jane Campion'],https://image.tmdb.org/t/p/w500/utBNYz1cX43SQKZFH1JmMZU34Dy.jpg
2903,3128,160513,54933,A Map of the World,1999,en,['drama'],"School nurse Alice Goodwin lives with her husband and two daughters on a dairy farm in a small Wisconsin community. After an accident on her property involving a friend's child, the town turns against her and Alice finds herself fighting charges of child abuse.","['Overseas FilmGroup', 'Cineventa', 'First Look International', 'The Kennedy/Marshall Company']","['drowning', 'child drowning']","['Sigourney Weaver', 'Julianne Moore', 'David Strathairn', 'Arliss Howard', 'Chloë Sevigny', 'Sara Rue', 'Aunjanue Ellis-Taylor', 'Nicole Ari Parker', 'Bruklin Harris', 'Lisa Emery']",['Scott Elliott'],https://image.tmdb.org/t/p/w500/yhoXmw3zbds7gjDPJfA7CiNNssI.jpg
2904,3129,158371,9684,Sweet and Lowdown,1999,en,"['drama', 'comedy', 'music']","In the 1930s, jazz guitarist Emmet Ray idolizes Django Reinhardt, faces gangsters and falls in love with a mute woman.","['Sweetland Films', 'Jean Doumanian Productions', 'Magnolia Productions']","['new york city', 'jazz', 'guitar', 'night life', 'egocentrism', 'jazz singer or musician', 'pretty woman']","['Sean Penn', 'Samantha Morton', 'Anthony LaPaglia', 'Uma Thurman', 'James Urbaniak', 'John Waters', 'Gretchen Mol', ""Denis O'Hare"", 'Molly Price', 'Brian Markinson']",['Woody Allen'],https://image.tmdb.org/t/p/w500/23S5qa8j3ajYnERcYCqMLfSeOvw.jpg
2905,3130,99165,9586,The Bonfire of the Vanities,1990,en,"['drama', 'comedy']","After his mistress runs over a black teen, a Wall Street hotshot sees his life unravel in the spotlight; A down-and-out reporter breaks the story and opportunists clamber to use it to their advantage.",['Warner Bros. Pictures'],"['journalist', 'success', 'lovers', 'bad luck', 'broker', 'social satire', 'yellow-journalism', 'stock broker']","['Tom Hanks', 'Bruce Willis', 'Melanie Griffith', 'Kim Cattrall', 'Saul Rubinek', 'Morgan Freeman', 'John Hancock', 'Kevin Dunn', 'Clifton James', 'Louis Giambalvo']",['Brian De Palma'],https://image.tmdb.org/t/p/w500/pdrPrygZ5dVKi8UxrUXMmq1k2iO.jpg
2906,3131,118780,41638,Broadway Damage,1997,en,"['romance', 'drama', 'comedy']","A quirky, romantic comedy about the complexity and frustration of finding a true love in the gay community. Marc is a struggling actor who finds an apartment in NYC by searching the obituaries. He lives with his out-of-work, eccentric fag-hag Cynthia. His best friend, Robert, is secretly in love with Marc, while Marc falls head over heels for flighty studio musician David. Things heat up as Marc's desire for David keeps him waiting by the phone, while Cynthia gets financially cut off from her rich parents and Robert struggles to express his feelings for Marc.",['Village Art'],"['new york city', 'lgbt', 'gay theme']","['Hugh Panaro', 'Michael Shawn Lucas', 'Mara Hobel', 'Aaron Williams', 'Alan Filderman', 'Gary Janetti', 'Celeste Lecesne', 'Tyagi Schwartz', 'Jonathan Walker', 'Lovette George']",['Victor Mignatti'],https://image.tmdb.org/t/p/w500/sJ1NYKSDq3j3yA9gaXWg3onMaTI.jpg
2907,3132,10040,70801,Daddy-Long-Legs,1919,en,"['drama', 'comedy']","Wealthy Jarvis Pendleton acts as benefactor for orphan Judy Abbott, anonymously sponsoring her in her boarding school. But as she grows up, he finds himself falling in love with her, and she with him, though she does not know that the man she has fallen for is her benefactor.",['Mary Pickford Company'],"['boarding school', 'orphan', 'silent film']","['Mary Pickford', 'Milla Davenport', 'Percy Haswell', 'Fay Lemport', 'Mahlon Hamilton', 'Lillian Langdon', 'Betty Bouton', 'Audrey Chapman', 'Marshall Neilan', 'Joan Marsh']",['Marshall Neilan'],https://image.tmdb.org/t/p/w500/m3CF9lgC1mH1NWft43tgmyyOEdm.jpg
2908,3133,15863,33015,Go West,1925,en,"['western', 'comedy']",With little luck at keeping a job in the city a New Yorker tries work in the country and eventually finds his way leading a herd of cattle to the West Coast.,['Buster Keaton Productions'],[],"['Buster Keaton', 'Howard Truesdale', 'Kathleen Myers', 'Ray Thompson', 'Brown Eyes', 'Roscoe Arbuckle', 'Joe Keaton', 'Gus Leonard', 'Babe London']",['Buster Keaton'],https://image.tmdb.org/t/p/w500/chZ6GbfTIKgD6nYmUKZScDAnIo8.jpg
2909,3134,28950,777,Grand Illusion,1937,fr,"['war', 'history', 'drama']","A group of French soldiers, including the patrician Captain de Boeldieu and the working-class Lieutenant Maréchal, grapple with their own class differences after being captured and held in a World War I German prison camp. When the men are transferred to a high-security fortress, they must concoct a plan to escape beneath the watchful eye of aristocratic German officer von Rauffenstein, who has formed an unexpected bond with de Boeldieu.","[""Réalisation d'Art Cinématographique""]","['prisoner', 'france', 'countryside', 'escape', 'germany', 'world war i', 'prisoner of war', 'brotherhood', 'camp', 'aristocrat', 'fraternity', 'war injury', 'escaped prisoner', 'prison camp', 'trying to escape', 'escape plan', 'humanism']","['Jean Gabin', 'Pierre Fresnay', 'Erich von Stroheim', 'Marcel Dalio', 'Dita Parlo', 'Julien Carette', 'Gaston Modot', 'Georges Péclet', 'Werner Florian', 'Jean Dasté']",['Jean Renoir'],https://image.tmdb.org/t/p/w500/lWg41zE0FVixkNsFgxnlRyvDYv9.jpg
2910,3135,79239,21887,The Great Santini,1979,en,['drama'],"As he approaches manhood, Ben Meechum struggles to win the approval of his demanding alpha male father, an aggressively competitive, but frustrated marine pilot.","['Bing Crosby Productions', 'Orion Pictures']","['high school', 'california', 'based on novel or book', 'military base', 'basketball', 'family relationships', 'marine', 'military', '1960s', 'father son relationship', 'workplace drama']","['Robert Duvall', 'Blythe Danner', ""Michael O'Keefe"", 'Lisa Jane Persky', 'Julie Anne Haddock', 'Brian Andrews', 'Stan Shaw', 'Theresa Merritt', 'David Keith', 'Paul Mantee']",['Lewis John Carlino'],https://image.tmdb.org/t/p/w500/xvoHFQlSAq0696rvONsEAWj1fcm.jpg
2911,3136,50558,5652,The James Dean Story,1957,en,['documentary'],"Released two years after James Dean's death, this documentary chronicles his short life and career via black-and-white still photographs, interviews with the aunt and uncle who raised him, his paternal grandparents, a New York City cabdriver friend, the owner of his favorite Los Angeles restaurant, outtakes from East of Eden, footage of the opening night of Giant, and Dean's ironic PSA for safe driving.",['Warner Bros. Pictures'],"['icon', 'movie star']","['James Dean', 'Martin Gabel', 'Lew Bracker', 'Marvin Carter', ""Patsy D'Amore"", 'Charles Dean', 'Emma Dean', 'Louis de Liso', 'Arlene Martel', 'Lili Kardell']","['Robert Altman', 'George W. George']",https://image.tmdb.org/t/p/w500/gmjihTFH7ROwJuthIZvoLC99AtS.jpg
2912,3137,81470,19664,The Sea Wolves,1980,en,"['war', 'action', 'thriller']","A German spy is passing on information about the location of Allied ships in the neutral harbor of Goa, India, with catastrophic results. Unable to undertake a full military operation in the Portuguese stronghold, English intelligence brings out of retirement a crew of geriatric ex-soldiers, veterans from World War I, using their age as cover. These old soldiers are asked to take to the seas and pull off an unlikely undercover mission.","['Richmond Light Horse Productions', 'Varius Entertainment Trading A.G.', 'Lorimar Motion Pictures']","['sea', 'ambush', 'world war ii', 'based on true story', 'battle', '1940s', 'british intelligence']","['Gregory Peck', 'Roger Moore', 'David Niven', 'Trevor Howard', 'Barbara Kellerman', 'Patrick Macnee', 'Kenneth Griffith', 'Patrick Allen', 'Wolf Kahler', 'Robert Hoffmann']",['Andrew V. McLaglen'],https://image.tmdb.org/t/p/w500/kb1YjjKpCrqqsmJDXnlbieJ3wC6.jpg
2913,3138,96171,32331,Stealing Home,1988,en,"['romance', 'drama']","Billy Wyatt, a former high school and minor-league baseball player, receives a telephone call from his mother revealing that his former child-sitter, and later in his teens, his first love, Katie Chandler, has died. Wyatt returns home to deal with this tragedy, reminiscing over his childhood growing up with his father, Katie, and best friend Alan Appleby.","['The Mount Company', 'Warner Bros. Pictures']","['friendship', 'suicide', 'baseball', 'death of father', 'love']","['Mark Harmon', 'William McNamara', 'Jodie Foster', 'Helen Hunt', 'Jonathan Silverman', 'Harold Ramis', 'John Shea', 'Blair Brown', 'Richard Jenkins', 'Brooke Stacy Mills']","['Steven Kampmann', 'William Porter']",https://image.tmdb.org/t/p/w500/pwl2DNSO4nnOYUTMubBC2DpMpOQ.jpg
2914,3139,24645,76083,Tarzan the Fearless,1933,en,"['romance', 'action', 'drama', 'adventure']","Mary Brooks' father, who has been studying ancient tribes, falls into the hands of ""the people of Zar, god of the Emerald Fingers."" Tarzan helps Mary locate her father, rescues everyone from the High Priest of Zar, and takes Mary to his cave.",['Sol Lesser Productions'],"['rescue', 'treasure', 'tarzan', 'jungle', 'movie serial']","['Buster Crabbe', 'Julie Bishop', 'Edward Woods', 'Philo McCullough', 'E. Alyn Warren', 'Mischa Auer', 'Matthew Betz', 'Frank Lackteen', 'Everett Brown']",['Robert F. Hill'],https://image.tmdb.org/t/p/w500/eHN87HvpjSaz6jk6mSerWzAmrqM.jpg
2915,3140,14538,32628,Three Ages,1923,en,['comedy'],"The rituals of courtship, romantic rivalry, and love play out three times as a man vies with a villain for the girl. In the Stone Age, the rivalry is set off by dinosaurs, a turtle used as a ouija board, and a round of golf with stones. In ancient Rome, the men display their brawn through a chariot race, using dogs instead of horses. In contemporary times, the man finds himself overcome by modernity, including a very fragile car.",['Buster Keaton Productions'],"['chariot race', 'stone age', 'ancient rome', 'anthology', 'dinosaur', 'silent film']","['Buster Keaton', 'Margaret Leahy', 'Wallace Beery', 'Joe Roberts', 'Lillian Lawrence', 'Kewpie Morgan', 'Lionel Belmore', 'George Davis', 'Louise Emmons', 'Blanche Payson']","['Buster Keaton', 'Edward F. Cline']",https://image.tmdb.org/t/p/w500/khadgoKp9eLBY4t0KcST5gzddk3.jpg
2916,3141,100828,32669,The Two Jakes,1990,en,"['crime', 'mystery', 'drama', 'romance']","Real estate developer Jake Berman hires private investigator and war veteran Jake Gittes for some run-of-the-mill matrimonial work. After Berman shoots his wife's lover, who happens to be his business partner, Gittes is drawn into a web of conspiracy and deceit involving the oil reserves beneath Los Angeles. While investigating, Gittes hears a voice from his past that causes him to revisit a traumatic case in Chinatown.",['Paramount Pictures'],"['los angeles, california', 'private detective', 'neo-noir', 'excited']","['Jack Nicholson', 'Harvey Keitel', 'Meg Tilly', 'Madeleine Stowe', 'Eli Wallach', 'Rubén Blades', 'Frederic Forrest', 'David Keith', 'Richard Farnsworth', 'Tracey Walter']",['Jack Nicholson'],https://image.tmdb.org/t/p/w500/49DSKcjPUdLjzyMpf8OIKep0cLN.jpg
