,MovieID,Title,Genres,release_year,imdbId,tmdbId,title,overview,original_language,genres,production_companies,keywords,cast,crew,poster_url
2896,3106,Come See the Paradise (1990),Drama|Romance,1990,99291,59820,Come See the Paradise,"In this drama from director Alan Parker, on-the-lam Jack McGurn flees to Los Angeles and takes a job as a projectionist at a movie theater owned by a Japanese-American man. Jack falls for the owner's daughter, Lily, but they are forced to elope to Seattle when her father forbids the relationship. The couple marry and have a daughter, but when World War II breaks out, Jack is powerless to stop his new family's forced internment.",en,"['Drama', 'Romance', 'History']",['20th Century Fox'],"['new york city', 'world war ii', 'forbidden love', 'love', 'interracial marriage', '1940s']","['Dennis Quaid', 'Tamlyn Tomita', 'Sab Shimono', 'Brady Tsurutani', 'Shizuko Hoshi', 'Stan Egi', 'Ronald Yamamoto', 'Akemi Nishino', 'Naomi Nakano', 'Elizabeth Gilliam']",['Alan Parker'],https://image.tmdb.org/t/p/w500/uBdJXVfcQkhKBg2SfydhoTqtcBr.jpg
2897,3107,Backdraft (1991),Action|Drama,1991,101393,2924,Backdraft,"Two feuding siblings carrying on a heroic family tradition as Chicago firefighters. But when a puzzling series of arson attacks is reported, they are forced to set aside their differences to solve the mystery surrounding these crimes.",en,"['Drama', 'Thriller', 'Action', 'Crime']","['Trilogy Entertainment Group', 'Imagine Entertainment', 'Universal Pictures']","['chicago, illinois', 'rescue', 'fire', 'corruption', 'sibling relationship', 'psychopath', 'office', 'investigation', 'danger of life', 'arson', 'firefighting', 'explosion', 'warehouse', 'pyromaniac', 'firefighter', 'somber', 'suspenseful']","['Kurt Russell', 'William Baldwin', 'Robert De Niro', 'Donald Sutherland', 'Jennifer Jason Leigh', 'Scott Glenn', 'Rebecca De Mornay', 'Jason Gedrick', 'J.T. Walsh', 'Anthony Mockus Sr.']",['Ron Howard'],https://image.tmdb.org/t/p/w500/bymJtYNIdiAiBR1LRetaJXbfryc.jpg
2898,3108,"Fisher King, The (1991)",Comedy|Drama|Romance,1991,101889,177,The Fisher King,Two troubled men face their terrible destinies and events of their past as they join together on a mission to find the Holy Grail and thus to save themselves.,en,"['Comedy', 'Drama']",['TriStar Pictures'],"['homeless person', 'unsociability', 'holy grail', 'sense of guilt', 'loss of loved one', 'cynic', 'gun rampage', 'talk show', 'suppressed past', 'yuppie', 'forgiveness', 'legend', 'self-discovery', 'housebreaking', 'mental illness', 'fugue state', 'whimsical', 'exuberant', 'joyful']","['Robin Williams', 'Jeff Bridges', 'Amanda Plummer', 'Mercedes Ruehl', 'Michael Jeter', 'William Jay Marshall', 'Chris Howell', 'Adam Bryant', 'Paul Lombardi', 'David Hyde Pierce']",['Terry Gilliam'],https://image.tmdb.org/t/p/w500/hwIYw22HmAUMobV4zsX69MgfVUz.jpg
2899,3109,"River, The (1984)",Drama,1984,88007,38557,The River,"Tom and Mae Garvey are a Tennessee farming couple battling violent floods to save their land. In addition to natural disasters, the Garveys fight to stop a selfish land developer and a local corporation from foreclosing on their farm. While Mae stays at home to care for their children and tend to the crops, Tom finds work as a scab at a steel mill to preserve his family's property.",en,['Drama'],['Universal Pictures'],['river'],"['Mel Gibson', 'Sissy Spacek', 'Scott Glenn', 'Billy Green Bush', 'Shane Bailey', 'Becky Jo Lynch', 'Don Hood', 'James Tolkan', 'Bob W. Douglas', 'Andy Stahl']",['Mark Rydell'],https://image.tmdb.org/t/p/w500/bXIlE2QVIarVug9wpyPIz2xiWxf.jpg
2900,3110,Country (1984),Drama,1984,87091,42087,Country,"Jewell and Gil are farmers. They seem to be working against the odds, producing no financial surplus. Gil has lost hope of ever becoming prosperous, but Jewell decides to fight for her family.",en,['Drama'],['Touchstone Pictures'],"['farm', 'iowa', 'tornado', 'farmer', 'foreclosure']","['Jessica Lange', 'Sam Shepard', 'Wilford Brimley', 'Matt Clark', 'Theresa Graham', 'Levi L. Knebel', 'Jim Haynie', 'Sandra Seacat', 'Alex Harvey', 'Stephanie-Stacy Poyner']",['Richard Pearce'],https://image.tmdb.org/t/p/w500/2lcDRkDJVtFt06Z1oueZtobcJJz.jpg
2901,3111,Places in the Heart (1984),Drama,1984,87921,13681,Places in the Heart,"In 1935 rural Texas, recently widowed Edna Spaulding struggles to survive with two small children, a farm to run, and very little money in the bank - not to mention a deadly tornado and the unwelcome presence of the Ku Klux Klan. Edna is aided by her beautician sister, Margaret; a blind boarder, Mr. Will; and a would-be thief, Moze, who decides to teach Edna how to plant and harvest cotton.",en,['Drama'],"['TriStar Pictures', 'Delphi II Productions']","['farm', 'war veteran', 'ku klux klan', 'loss of loved one', 'kidnapping', 'widow', 'texas', 'tornado', 'great depression', 'racial segregation', 'racism', 'blind', '1930s', 'cotton farmer']","['Sally Field', 'Lindsay Crouse', 'John Malkovich', 'Danny Glover', 'Ed Harris', 'Ray Baker', 'Amy Madigan', ""Terry O'Quinn"", 'Bert Remsen', 'Jay Patterson']",['Robert Benton'],https://image.tmdb.org/t/p/w500/bmWg3uVn700inqOiadxeFTmiqmV.jpg
2902,3112,'Night Mother (1986),Drama,1986,90556,34760,"'night, Mother",A mother and daughter spend a night together after the daughter reveals that she will kill herself by the end of it.,en,['Drama'],"['Aaron Spelling Productions', 'Universal Pictures']","['suicide', 'parent child relationship', 'epilepsy', 'pulitzer prize', 'melancholy', 'based on play or musical', 'epileptic', 'mother daughter relationship']","['Sissy Spacek', 'Anne Bancroft', 'Ed Berke', 'Carol Robbins', 'Jennifer Roosendahl', 'Michael Kenworthy', 'Sari Walker', 'Claire Malis']",['Tom Moore'],https://image.tmdb.org/t/p/w500/qMUD4HGqjH1I8LBZI9kcT6Dxmyh.jpg
2903,3113,End of Days (1999),Action|Thriller,1999,146675,9946,End of Days,"Cynical bodyguard Jericho is hired by a man possessed by Satan, who is in search of his bride. When Jericho realizes what is happening, he must do everything he can to save the woman and the world.",en,"['Action', 'Horror', 'Fantasy']",['Beacon Communications'],"[""new year's eve"", 'new york city', 'nightmare', 'faith', 'christianity', 'pastor', 'bible', 'satanist', 'ex-cop', 'atheist', 'anti-christ', 'millenium', 'priest', 'hospital', 'explosion', 'church', 'devil', 'ritual murder', 'macabre', 'hard', 'meditative', 'stigmata', 'paranoid', 'philosophical', 'supernatural horror', 'dreary', 'good versus evil', 'security agent', 'absurd', 'exhilarated', 'frustrated']","['Arnold Schwarzenegger', 'Gabriel Byrne', 'Robin Tunney', 'Kevin Pollak', 'CCH Pounder', ""Derrick O'Connor"", 'David Weisenberg', 'Rainer Judd', 'Miriam Margolyes', 'Udo Kier']",['Peter Hyams'],https://image.tmdb.org/t/p/w500/pY8FbKKl3VD0jRI1iDFrwN6alLa.jpg
2904,3114,Toy Story 2 (1999),Animation|Children's|Comedy,1999,120363,863,Toy Story 2,"Andy heads off to Cowboy Camp, leaving his toys to their own devices. Things shift into high gear when an obsessive toy collector named Al McWhiggen, owner of Al's Toy Barn kidnaps Woody. Andy's toys mount a daring rescue mission, Buzz Lightyear meets his match and Woody has to decide where he and his heart truly belong.",en,"['Animation', 'Comedy', 'Family']",['Pixar'],"['friendship', 'airplane', 'museum', 'prosecution', 'identity crisis', 'villain', 'flea market', 'collector', 'sequel', 'buddy', 'rescue team', 'prospector', 'garage sale', 'duringcreditsstinger', 'toy comes to life', 'personification', 'inanimate objects come to life', 'cheerful', 'comforting']","['Tom Hanks', 'Tim Allen', 'Joan Cusack', 'Kelsey Grammer', 'Don Rickles', 'Jim Varney', 'Wallace Shawn', 'John Ratzenberger', 'Annie Potts', 'Wayne Knight']",['John Lasseter'],https://image.tmdb.org/t/p/w500/4rbcp3ng8n1MKHjpeqW0L7Fnpzz.jpg
2905,3115,Flawless (1999),Drama,1999,155711,31582,Flawless,An ultraconservative police officer suffers a debilitating stroke and is assigned to a rehabilitative program that includes singing lessons - with the drag queen next door.,en,"['Comedy', 'Drama', 'Crime']","['Metro-Goldwyn-Mayer', 'Tribeca Productions']","['drag queen', 'tango', 'sex change', 'ex-cop', 'loneliness', 'stroke', 'singing lessons', 'physical therapy']","['Robert De Niro', 'Philip Seymour Hoffman', 'Barry Miller', 'Chris Bauer', 'Skipp Sudduth', 'Wilson Jermaine Heredia', 'Nashom Benjamin', 'Scott Allen Cooper', 'Rory Cochrane', 'Daphne Rubin-Vega']",['Joel Schumacher'],https://image.tmdb.org/t/p/w500/fkwkkUnaTmhaWt2OGBRepYr7yB5.jpg
2906,3116,Miss Julie (1999),Drama,1999,189744,125520,Miss Julie,A footman seduces a count's daughter. Adaptation of August Strindberg's famous play.,en,['Drama'],"['Red Mullet', 'Moonstone Entertainment', 'United Artists', 'Metro-Goldwyn-Mayer']",['seduction'],"['Saffron Burrows', 'Peter Mullan', 'Maria Doyle Kennedy', 'Joanna Page', 'Eileen Walsh', 'Tam Dean Burn', 'Heathcote Williams']",['Mike Figgis'],https://image.tmdb.org/t/p/w500/7eBM9T0CKZpy59dIsvAg4GArTg8.jpg
2907,3117,Ride with the Devil (1999),Drama|Romance|War,1999,134154,22267,Ride with the Devil,"Ride with the Devil follows four people who are fighting for truth and justice amidst the turmoil of the American Civil War. Director Ang Lee takes us to a no man's land on the Missouri/Kansas border where a staunch loyalist, an immigrant's son, a freed slave, and a young widow form an unlikely friendship as they learn how to survive in an uncertain time. In a place without rules and redefine the meaning of bravery and honor.",en,"['Drama', 'War', 'Romance', 'Western']","['Good Machine', 'Universal Pictures']","['civil war', 'based on novel or book', 'missouri', 'friends', 'bush whacker', 'raid', 'american civil war', '1860s']","['Skeet Ulrich', 'Tobey Maguire', 'Jewel', 'Jeffrey Wright', 'Simon Baker', 'Jonathan Rhys Meyers', 'Tom Wilkinson', 'Jim Caviezel', 'Tom Guiry', 'Jonathan Brandis']",['Ang Lee'],https://image.tmdb.org/t/p/w500/pH3J5IUzho4ZVaRuTuErzqHHovb.jpg
2908,3118,Tumbleweeds (1999),Drama,1999,161023,55123,Tumbleweeds,"Whenever trouble strikes in one of her relationships, single mother Mary Jo Walker and her daughter, Ava, pack up and move to another city, a routine Ava is tiring of. This time, they are helped on their move to San Diego by trucker Jack Ranson. While Ava settles in, getting a leading part in the school play, Jack starts dating Mary Jo but soon reveals himself to be controlling and aggressive. Mary Jo prepares to flee again, angering Ava.",en,"['Comedy', 'Drama']",['Fine Line Features'],"['san diego, california', 'single mother', 'mother daughter relationship']","['Janet McTeer', 'Kimberly J. Brown', 'Jay O. Sanders', ""Gavin O'Connor"", 'Laurel Holloman', 'Lois Smith', 'Michael J. Pollard', 'Linda Porter', 'Ashley Buccille', 'Cody McMains']","[""Gavin O'Connor""]",https://image.tmdb.org/t/p/w500/2SdW45O7bPDTe0zLzNHhEcacNAk.jpg
2909,3119,Bay of Blood (Reazione a catena) (1971),Horror,1971,67656,5486,A Bay of Blood,"An elderly heiress is killed by her husband who wants control of her fortunes. What ensues is an all-out murder spree as relatives and friends attempt to reduce the inheritance playing field, complicated by some teenagers who decide to camp out in a dilapidated building on the estate.",it,"['Horror', 'Thriller']",['Nuova Linea Cinematografica'],"['suicide', 'octopus', 'psychopath', 'mass murder', 'wheelchair', 'gore', 'murder', 'serial killer', 'slasher', 'skinny dipping', 'maniac', 'axe murder', 'macabre', 'video nasty', 'proto-slasher', 'ax']","['Claudine Auger', 'Luigi Pistilli', 'Claudio Camaso', 'Anna Maria Rosati', 'Chris Avram', 'Leopoldo Trieste', 'Laura Betti', 'Brigitte Skay', 'Isa Miranda', 'Paola Montenero']",['Mario Bava'],https://image.tmdb.org/t/p/w500/cTqmAcZwaEY609QDCLpgBlwijn9.jpg
2910,3120,"Distinguished Gentleman, The (1992)",Comedy,1992,104114,10411,The Distinguished Gentleman,"A Florida con man uses the recent death of the long time Congressman from his district, who he just happens to share a last name with, to get elected to his version of paradise, the U.S. Congress, where the money flows from lobbyists.",en,['Comedy'],"['Hollywood Pictures', 'Touchwood Pacific Partners 1']","['businessman', 'greed', 'falling in love', 'bribery', 'political comedy']","['Eddie Murphy', 'Lane Smith', 'Sheryl Lee Ralph', 'Joe Don Baker', 'Victoria Rowell', 'Grant Shaud', 'Kevin McCarthy', 'Charles S. Dutton', 'Victor Rivers', 'Chi McBride']",['Jonathan Lynn'],https://image.tmdb.org/t/p/w500/ny722xPMhsY6JlRmQQjLZs7JP0S.jpg
2911,3121,"Hitch-Hiker, The (1953)",Film-Noir,1953,45877,41462,The Hitch-Hiker,"Roy and Gilbert's fishing trip takes a terrifying turn when the hitchhiker they pick up turns out to be a sociopath on the run from the law. He's killed before, and he lets the two know that as soon as they're no longer useful, he'll kill again. The two friends plot an escape, but the hitchhiker's peculiar physical affliction, an eye that never closes even when he sleeps, makes it impossible for them to tell when they can make a break for it.",en,"['Thriller', 'Crime', 'Drama']",['RKO Radio Pictures'],"['mexico', 'film noir', 'hitchhiker', 'woman director']","[""Edmond O'Brien"", 'Frank Lovejoy', 'William Talman', 'José Torvay', 'Sam Hayes', 'Wendell Niles', 'Jean Del Val', 'Clark Howat', 'Natividad Vacío', 'Larry Hudson']",['Ida Lupino'],https://image.tmdb.org/t/p/w500/9ORvQWC2o0FwIEl6zYU1jw9qH0X.jpg
2912,3122,Santa Fe Trail (1940),Drama|Romance|Western,1940,33021,1718,Santa Fe Trail,"As a penalty for fighting fellow classmates days before graduating from West Point, J.E.B. Stuart, George Armstrong Custer and four friends are assigned to the 2nd Cavalry, stationed at Fort Leavenworth. While there they aid in the capture and execution of the abolitionist, John Brown following the Battle of Harper's Ferry.",en,['Western'],['Warner Bros. Pictures'],"['fight', 'slavery', 'fanatic', 'betrayal', 'gun battle', 'west point', 'santa fe trail', 'abolitionist', 'western expansion', 'friends love same woman', 'railroad construction', 'fictionalized history']","['Errol Flynn', 'Olivia de Havilland', 'Raymond Massey', 'Ronald Reagan', 'Alan Hale', 'William Lundigan', 'Van Heflin', 'Gene Reynolds', ""Henry O'Neill"", ""Guinn 'Big Boy' Williams""]",['Michael Curtiz'],https://image.tmdb.org/t/p/w500/uBtJzonmF9uOFrDXlqQuxTfMwl7.jpg
2913,3123,Spring Fever USA (a.k.a. Lauderdale) (1989),Comedy,1989,97717,28604,Lauderdale,A nerd and his out-of-control friend chase a dream girl to a beach in Florida.,en,['Comedy'],[],[],"['Janine Lindemulder', 'Darrel Guilbeau', 'Michelle Kemp', 'Jeff Greenman', 'Lara Belmonte', 'Amy Lynn Baxter', 'Renee Shugart', 'Sherrie Rose', 'Ron Jeremy', 'Beano']",['Bill Milling'],https://image.tmdb.org/t/p/w500/A7CjQkE1l7jBVJk5ATVXYutGeel.jpg
2914,3124,Agnes Browne (1999),Comedy|Drama,1999,160509,15506,Agnes Browne,"Set in Dublin in 1967, the story of feisty woman, who along with her seven children, learns to cope with adversity after the unexpected death of her husband.",en,['Drama'],"[""Hell's Kitchen""]","['puberty', 'date', 'dublin, ireland', 'best friend', 'woman director']","['Anjelica Huston', ""Marion O'Dwyer"", ""Niall O'Shea"", 'Ciarán Owens', 'Roxanna Nic Liam', 'Carl Power', 'Mark Power', ""Gareth O'Connor"", 'James Lappin', 'Ray Winstone']",['Anjelica Huston'],https://image.tmdb.org/t/p/w500/bgZ0lDvN0W8OLjPki1Me1JhtBrH.jpg
2915,3125,"End of the Affair, The (1999)",Drama,1999,172396,20024,The End of the Affair,"On a rainy London night in 1946, novelist Maurice Bendrix has a chance meeting with Henry Miles, husband of his ex-mistress Sarah, who abruptly ended their affair two years before. Bendrix's obsession with Sarah is rekindled; he succumbs to his own jealousy and arranges to have her followed.",en,"['Romance', 'Drama']",['Columbia Pictures'],"['infidelity', 'london, england', 'jealousy', 'bomb', 'obsession', 'world war ii', 'romance', 'church', 'london blitz', '1940s']","['Ralph Fiennes', 'Julianne Moore', 'Stephen Rea', 'James Bolam', 'Ian Hart', 'Jason Isaacs', 'Deborah Findlay', 'Sam Bould', 'Cyril Shaps', 'Simon Turner']",['Neil Jordan'],https://image.tmdb.org/t/p/w500/xTp5cyp6qG0YTdI4AEz4ytjODOQ.jpg
2916,3126,"End of the Affair, The (1955)",Drama,1955,48034,78256,The End of the Affair,"During the 1940s, Maurice Bendrix, a writer recently discharged from the armed service, falls in love with Sarah Miles, whom he interviews for a book. Sarah is married, but she and Maurice eventually give in to their mutual attraction, leading to an affair that lasts several months. Maurice's jealousy, along with the bombing of London by the Germans, seemingly leads to the end of their relationship. However, the reasons are later revealed to be more complex.",en,"['Drama', 'Romance']","['Coronado Productions', 'Columbia Pictures']","['infidelity', 'london, england', 'based on novel or book', 'world war ii', 'speech', 'star crossed lovers', 'london blitz', 'unfaithful wife']","['Deborah Kerr', 'Van Johnson', 'John Mills', 'Peter Cushing', 'Michael Goodliffe', 'Stephen Murray', 'Charles Goldner', 'Nora Swinburne', 'Frederick Leister', 'Mary Williams']",['Edward Dmytryk'],https://image.tmdb.org/t/p/w500/mDCUvA3xMcLbPP4iJvTTLjAl6Uz.jpg
